"","Target","Correlation","Slope","r","p","q"
"916","HTR2A","HOXC6",-0.056379839826192,-0.080193482323174,0.0336379798561304,0.159468048728633
"917","HTR2A","SOX2",0.0803484406888304,0.0810379780866165,0.0334377876202368,0.159468048728633
"918","HTR2A","SHOX2",0.0743125542349942,0.0804115857894908,0.0331566498626643,0.159468048728633
"919","HTR2A","ZNF7",0.0760081871330971,0.0908445346205434,0.0336527297077211,0.159468048728633
"920","HTR2A","ZNF525",-0.104501153607568,-0.0904925568174355,0.0343495676385707,0.16094123264364
"921","HTR2A","GTF2IRD2B",-0.0773822521831272,-0.0794958251678122,0.0352178730174978,0.163176144981073
"922","HTR2A","ETS1",0.0663998617211483,0.0788696366796062,0.0366893126042404,0.168125751164486
"923","HTR2A","MYCL",0.0791222076929636,0.0786229248135219,0.0372832299178582,0.168990292127683
"924","HTR2A","TFAP4",-0.0707334781961549,-0.0780567509334843,0.0385383118049742,0.17280081744811
"925","HTR2A","ZNF266",-0.0560519772181299,-0.0882322677091211,0.0391237452320633,0.173335249019213
"926","HTR2A","IRF4",0.0731001938365152,0.0777349796295814,0.0394888456998208,0.173335249019213
"927","HTR2A","LEF1",0.0746835273520708,0.0773796256834483,0.0404019923695497,0.175496154355232
"928","HTR2A","FOS",0.0732548647646291,0.0769216584434848,0.0416051159540548,0.178859106730318
"929","HTR2A","BARHL2",0.0781788216597266,0.0763300632095386,0.0432039746301804,0.183837320620257
"930","HTR2A","RAC3",0.0726755255250503,0.0758649984758811,0.0446494435036472,0.18806886809112
"931","HTR2A","ZNF628",-0.0698101035946425,-0.0846628260420963,0.0478023154455429,0.198462244294484
"932","HTR2A","ZNF45",-0.0790634635256325,-0.0845621527591759,0.0480687929825968,0.198462244294484
"933","HTR2A","ZNF189",-0.0589943886344498,-0.0742163726402918,0.049345893540113,0.201737623590462
"934","HTR2A","STAT3",0.0732277717976997,0.0739937501912144,0.050033376338616,0.202562310031096
"935","HTR2A","FOXD4L3",-0.081910436094053,-0.0730802726831159,0.0526006292208074,0.210908292164199
"936","HTR2A","HNF4A",0.0788174020183652,0.0726931785379853,0.0542116644811548,0.215297753225158
"937","HTR2A","CC2D1A",-0.0591056268499763,-0.0816022997571406,0.056477468711065,0.218065781967723
"938","HTR2A","ZNF880",0.105629393709359,0.113140534138006,0.0559864221985049,0.218065781967723
"939","HTR2A","LHX5",-0.0663713364422744,-0.0721991181273836,0.0558732669365613,0.218065781967723
"940","HTR2A","SPDEF",0.0571684352858879,0.0805767856589137,0.0596618287002922,0.228247546495613
"941","HTR2A","MYBL2",0.0289326863960711,0.0699318810845615,0.0640501560744668,0.239663395780289
"942","HTR2A","TFDP1",0.0351216166697836,0.0697475374147704,0.0647562537951608,0.239663395780289
"943","HTR2A","MAF",-0.0511482212088123,-0.0698454560117052,0.0643803990248662,0.239663395780289
"944","HTR2A","GATA6",-0.0558640682448552,-0.0696986041654035,0.0649447571299103,0.239663395780289
"945","HTR2A","NEUROD6",0.0737270989889947,0.069347955085517,0.0659219875065133,0.241079702490086
"946","HTR2A","STAT5B",0.0691004812118147,0.0693031425200256,0.0664848100392323,0.241079702490086
"947","HTR2A","TCF7L2",-0.055961930030203,-0.068257098759953,0.0707035944560126,0.254167231794459
"948","HTR2A","TCF23",0.0663521164708457,0.0773104493831493,0.0715888966594973,0.255150170145388
"949","HTR2A","KLF13",0.0758178950269666,0.067231166552736,0.0750516137705455,0.265224770697606
"950","HTR2A","RAB5A",-0.0603155200152651,-0.0668458895734571,0.0790964607954233,0.274444373982228
"951","HTR2A","ZNF322",-0.0658042448140723,-0.0748476299236188,0.0802930782394049,0.274444373982228
"952","HTR2A","ARNT",-0.0438101647637851,-0.0660836508173968,0.0801704979978615,0.274444373982228
"953","HTR2A","TCF3",0.0486652405363234,0.0662220173359626,0.0795386465232745,0.274444373982228
"954","HTR2A","SF1",-0.0570013796065997,-0.0740091850663111,0.0837479635366002,0.281218668244388
"955","HTR2A","NFE2L2",0.0562357080841644,0.0653078956425433,0.0837887382583414,0.281218668244388
"956","HTR2A","ZEB1",-0.0636397709093677,-0.0652008613308734,0.0842981619437613,0.281218668244388
"957","HTR2A","TCF7L1",-0.0563323655425075,-0.0649411006041994,0.0855448825555059,0.283112825600365
"958","HTR2A","HIVEP2",-0.0576419473971063,-0.0641490580910419,0.0894383180505032,0.293667548244566
"959","HTR2A","TTF1",0.0544545528583541,0.063644882370752,0.0919900009205992,0.299686174874139
"960","HTR2A","ZNF140",0.0609658779505443,0.0705637820401665,0.099223841792593,0.320746837422568
"961","HTR2A","GLI3",0.0609070730823584,0.0617753228251945,0.101965228335557,0.327073078584057
"962","HTR2A","HOXA11",0.0460011828931809,0.0610410328257479,0.106110680826023,0.337772167209555
"963","HTR2A","PAX5",0.0584830875934205,0.0607100907838444,0.108022100549666,0.337780510496572
"964","HTR2A","LRRFIP1",0.0600051492454316,0.0685493565606206,0.10927703993121,0.337780510496572
"965","HTR2A","NOTO",0.0625947514955248,0.0714051773717299,0.109353402678746,0.337780510496572
"966","HTR2A","ATF1",0.0600219607568872,0.0608492587840309,0.107215021025215,0.337780510496572
"967","HTR2A","FOXM1",0.0517076656123339,0.0599210948994105,0.112688830587517,0.340606911018924
"968","HTR2A","ZNF514",-0.0587607073741897,-0.0681074928979907,0.111586134458731,0.340606911018924
"969","HTR2A","ZNF184",-0.0768687411813609,-0.0855460965569356,0.112718833862378,0.340606911018924
"970","HTR2A","BBX",0.0688794092149259,0.0677267630930734,0.113606396559209,0.340819189677626
"971","HTR2A","ZNF397",0.0635332470682342,0.0594928801898671,0.115287208948178,0.343391186652786
"972","HTR2A","ZNF235",-0.0406262769361289,-0.0672197339369813,0.116341313094782,0.3440732451101
"973","HTR2A","MYF6",0.0430567251833708,0.0589308507013564,0.118242896129613,0.347234420324286
"974","HTR2A","MYC",0.0399473257749248,0.0584188407968878,0.12201133136598,0.355795280976321
"975","HTR2A","PAX9",0.0514409804810541,0.0581787662892756,0.123555373573679,0.357795769307112
"976","HTR2A","HOXB8",0.0486221484997868,0.0574031367148118,0.128648011461959,0.367439868353678
"977","HTR2A","ZNF708",-0.0564386588378058,-0.0573582231189569,0.128402158292412,0.367439868353678
"978","HTR2A","ONECUT3",-0.051177857020738,-0.0779275417159974,0.130953574087458,0.36961388899389
"979","HTR2A","ZNF578",0.0536799430549515,0.0646200990258193,0.131181907844354,0.36961388899389
"980","HTR2A","RHOA",-0.0336440682134443,-0.0557725862060178,0.13988318254422,0.373650132504536
"981","HTR2A","PPARA",0.0331038682404661,0.0568876286170513,0.142805808176613,0.373650132504536
"982","HTR2A","ZBTB38",0.0433011520124331,0.0750454061292487,0.1458545618054,0.373650132504536
"983","HTR2A","ZNF526",0.0538232758697756,0.063027026377874,0.14097500574562,0.373650132504536
"984","HTR2A","ZNF281",0.0602506246841251,0.0634309276405552,0.138440608065955,0.373650132504536
"985","HTR2A","DEC1",0.0543049126287458,0.0635804152167767,0.13751153129303,0.373650132504536
"986","HTR2A","ZSCAN2",0.0542158726553829,0.0624930578155827,0.144379954416136,0.373650132504536
"987","HTR2A","ZSCAN29",-0.0609521249579577,-0.0626990939980133,0.143058753813947,0.373650132504536
"988","HTR2A","OVOL1",0.0571877853862601,0.0549193501958312,0.146055087765562,0.373650132504536
"989","HTR2A","CREB3",0.0606631340862288,0.0555658948072759,0.141359590143551,0.373650132504536
"990","HTR2A","ERF",-0.063519162562824,-0.0635108306081492,0.137943406783644,0.373650132504536
"991","HTR2A","NR1H4",0.0451516777926428,0.0552517623576382,0.143626296802248,0.373650132504536
"992","HTR2A","ZBTB22",0.0480267781140165,0.0560044783435107,0.138522994316329,0.373650132504536
"993","HTR2A","PITX2",0.0563379135996661,0.0551133337575382,0.144633951612742,0.373650132504536
"994","HTR2A","ZNF785",-0.061752179366136,-0.0622475701417858,0.145966288908703,0.373650132504536
"995","HTR2A","ZNF540",0.0477567514016934,0.061821640294807,0.148750152681238,0.378224473585832
"996","HTR2A","ZNF589",-0.0584570117592891,-0.0614001886962586,0.151544357741127,0.382993922291213
"997","HTR2A","PCBP1",0.0310988446238824,0.0607693789465605,0.155800846687911,0.389035647118916
"998","HTR2A","ZNF154",0.0597490177198346,0.0607930375661791,0.155639590299718,0.389035647118916
"999","HTR2A","NANOG",0.0526331831463119,0.0535037948115392,0.156750241630919,0.389076492619603
"1000","HTR2A","NFATC3",0.0526418374558229,0.0531199284752232,0.159750237218809,0.394176620829842
"1001","HTR2A","NRAS",0.0300972180847679,0.0526480523202641,0.162896400025553,0.399575287121502
"1002","HTR2A","MYCN",0.0497478494593103,0.0525329529212099,0.164421067069226,0.400956637238989
"1003","HTR2A","TFEB",0.054219110822796,0.0522786750107565,0.16647604362345,0.403607617389412
"1004","HTR2A","RAC1",-0.0286028485706901,-0.0519143086278713,0.169454218163026,0.407855340709615
"1005","HTR2A","ZKSCAN3",0.0403093388042986,0.0517074892539063,0.17116231324744,0.407855340709615
"1006","HTR2A","ZNF26",-0.0468763367107134,-0.0586108343832215,0.171051445058991,0.407855340709615
"1007","HTR2A","ZNF155",0.0606535668325328,0.0584217632769425,0.172438603595143,0.408561918745311
"1008","HTR2A","ZNF605",-0.050488202356957,-0.0578715133224981,0.176523353686389,0.415877053600136
"1009","HTR2A","FOXC2",-0.0432588930500228,-0.0509007801874391,0.177947870549713,0.41687787651253
"1010","HTR2A","FOXN2",0.0469688316284467,0.0506866383029021,0.179782224616651,0.418822277458902
"1011","HTR2A","BACH1",0.0502516154968707,0.0500593238983398,0.185550986937401,0.42748487045799
"1012","HTR2A","ZNF3",0.0465574196918441,0.0500698383468313,0.185144097542558,0.42748487045799
"1013","HTR2A","RASL11B",0.0412857929305574,0.0489509878791208,0.194532720161785,0.441718683472814
"1014","HTR2A","MYT1",0.0318480700402267,0.0491455553094601,0.193398541594344,0.441718683472814
"1015","HTR2A","FOXJ2",0.0382938037759282,0.0489099999733969,0.194907044985606,0.441718683472814
"1016","HTR2A","NEUROG3",0.0436429909727769,0.0487699212682142,0.196829179589816,0.443663610210559
"1017","HTR2A","ZEB2",-0.0391696081507223,-0.0484512525322913,0.199774245855974,0.44548588514407
"1018","HTR2A","ZBTB41",0.0476413989951732,0.0529528158380176,0.199004498124466,0.44548588514407
"1019","HTR2A","POU3F2",0.0410353801158949,0.0479913750811526,0.204080753543498,0.450273408611845
"1020","HTR2A","T",0.0433387513992638,0.0480921474760838,0.203131354163292,0.450273408611845
"1021","HTR2A","KRAS",0.0197116311973035,0.0470510018166299,0.212442849471238,0.452336793567307
"1022","HTR2A","ATF4",-0.0312071434308889,-0.0476585695510311,0.2072390721582,0.452336793567307
"1023","HTR2A","TBX22",-0.0389421355774962,-0.0536060727008513,0.210652732851051,0.452336793567307
"1024","HTR2A","TWIST1",-0.0462375665861622,-0.0466866577716003,0.216664744876625,0.452336793567307
"1025","HTR2A","CEBPB",0.0461251560502358,0.046657915337315,0.216948102430363,0.452336793567307
"1026","HTR2A","DLX3",0.0432354011356725,0.0474826109125978,0.20892314892707,0.452336793567307
"1027","HTR2A","MNT",-0.0391101644362221,-0.0467782084448846,0.215763963352802,0.452336793567307
"1028","HTR2A","RUNX2",0.0458217187050646,0.0476509294693061,0.207311989633547,0.452336793567307
"1029","HTR2A","HNF4G",0.0483199931540704,0.0473075863117357,0.209957049123344,0.452336793567307
"1030","HTR2A","EHF",0.0484776933080724,0.0468122883883849,0.215429333770098,0.452336793567307
"1031","HTR2A","NFIX",-0.0357144330739863,-0.0469789197580734,0.213798558322375,0.452336793567307
"1032","HTR2A","TLX1",0.0475941992574761,0.0465065715941773,0.218444514997244,0.453190859471895
"1033","HTR2A","YY1",-0.0235769283845068,-0.0455817332607221,0.227749772063241,0.465547328188096
"1034","HTR2A","SIM2",0.0372361821200394,0.0457529220443048,0.226006432555596,0.465547328188096
"1035","HTR2A","NFYB",0.052422693512503,0.0456761434297522,0.226787145921667,0.465547328188096
"1036","HTR2A","ZIM3",-0.0497646839821643,-0.0513020104444119,0.230957060648171,0.467519875195569
"1037","HTR2A","ATF3",0.0503031687883605,0.0453131444936836,0.230504240238686,0.467519875195569
"1038","HTR2A","ZFY",0.0406339983153819,0.0508052359245728,0.235510782963066,0.472360479978322
"1039","HTR2A","ELK4",0.0438257201745165,0.0447569950101835,0.235613860516765,0.472360479978322
"1040","HTR2A","HOXA3",-0.0462525705585822,-0.044577867443306,0.238165395295312,0.473222836355141
"1041","HTR2A","E2F1",0.0440424938082742,0.0445638037453101,0.238313658596114,0.473222836355141
"1042","HTR2A","ZNF84",0.0420561229862182,0.0502863422518122,0.240334535901713,0.474973940620921
"1043","HTR2A","MKX",0.0305658737463513,0.0437656246050385,0.246835046375886,0.485519878956342
"1044","HTR2A","CEBPA",0.043799025276871,0.0434549503779934,0.250208719301229,0.489845239195364
"1045","HTR2A","LHX8",0.0411892737045894,0.0431536553658372,0.253511107878347,0.493991270959208
"1046","HTR2A","FOXJ3",-0.0424762498102219,-0.0429340502667846,0.255937123145896,0.496398978380645
"1047","HTR2A","IRX5",-0.040864096517023,-0.0425756068996019,0.259931393375866,0.501811995545074
"1048","HTR2A","RAB11A",0.0400531747831884,0.0421006751905909,0.264607630677573,0.506153128406183
"1049","HTR2A","ASCL2",0.0372148987428553,0.0422088847899129,0.264062266269295,0.506153128406183
"1050","HTR2A","ZNF460",0.0460372008352175,0.0473462735954401,0.268976351449434,0.512160450020155
"1051","HTR2A","HTR2B",-0.0406806926353385,-0.0408972883700098,0.278518774736601,0.515010159697034
"1052","HTR2A","FOXA1",0.0250909580258865,0.0409046669592273,0.279118216046834,0.515010159697034
"1053","HTR2A","HES7",-0.0324351055971953,-0.0567987291339367,0.271947721299359,0.515010159697034
"1054","HTR2A","FOXK2",-0.0346877045756402,-0.0410462652871014,0.277455967390148,0.515010159697034
"1055","HTR2A","GLI1",0.0381973241853689,0.0413003891089992,0.274489663919851,0.515010159697034
"1056","HTR2A","KLF5",-0.0337434956611469,-0.0410343149626374,0.277595993922352,0.515010159697034
"1057","HTR2A","DDIT3",-0.0388616192147992,-0.0409895952976424,0.278120417448111,0.515010159697034
"1058","HTR2A","ONECUT1",0.0441510134237529,0.0405771436887738,0.282988922565474,0.519851897400011
"1059","HTR2A","RAB27A",0.0286740051428465,0.0402998663434613,0.28560624017914,0.522358781380269
"1060","HTR2A","RORC",-0.0434268453294597,-0.0398150660217617,0.292135157399736,0.531966640330524
"1061","HTR2A","ZBTB21",0.0326565224197039,0.0387371136557971,0.304716941373915,0.552465063273576
"1062","HTR2A","IRX3",0.0298277525866267,0.0382782014215974,0.311176929353151,0.556913216911004
"1063","HTR2A","HOXD12",0.0400477266549327,0.038479183961366,0.308641342737665,0.556913216911004
"1064","HTR2A","MEIS3",0.0333483662293892,0.0434067706591122,0.310891008138128,0.556913216911004
"1065","HTR2A","HSF1",0.0384711407332888,0.0381069460064916,0.313348268483043,0.558402683578757
"1066","HTR2A","RORA",0.0247524740584639,0.0375221617694456,0.320837550530544,0.561522349433573
"1067","HTR2A","MITF",0.0312932328130192,0.0378090401498787,0.317149058334371,0.561522349433573
"1068","HTR2A","TP73",0.035630822431218,0.0376427693477493,0.319283464060935,0.561522349433573
"1069","HTR2A","EGR3",0.0403303351142457,0.0376879745491659,0.318702242004068,0.561522349433573
"1070","HTR2A","SMAD4",-0.0310403973898192,-0.0374452045634541,0.321831754231712,0.561522349433573
"1071","HTR2A","VSX2",0.0334011517732907,0.0371070530604505,0.3262240593704,0.562725760835766
"1072","HTR2A","BHLHE41",0.0290500199203548,0.0372691721230046,0.324113439275144,0.562725760835766
"1073","HTR2A","ZNF20",0.0388996386383555,0.0420241168627313,0.326569866000613,0.562725760835766
"1074","HTR2A","ZBTB5",0.0394115469377593,0.0401806257589114,0.329903773162764,0.566131166291657
"1075","HTR2A","ZBTB34",-0.0356026107781185,-0.0498179188941458,0.335353239508201,0.566326164702331
"1076","HTR2A","ZNF480",0.0360905380514538,0.0414170167759079,0.33361329084015,0.566326164702331
"1077","HTR2A","ESRRB",0.0330020111457854,0.0364125925510251,0.33536582587734,0.566326164702331
"1078","HTR2A","KLF6",-0.0333821963794611,-0.0364062710117173,0.335449790603059,0.566326164702331
"1079","HTR2A","ZNF257",0.0297395181292111,0.0361960073752657,0.337560640573967,0.567591883545744
"1080","HTR2A","MYB",-0.0240686745643932,-0.0361035838365763,0.339485982997578,0.568536766706787
"1081","HTR2A","TBX20",0.038452080527491,0.0357872044865527,0.343737830505606,0.573354701283351
"1082","HTR2A","TSHZ3",-0.0318658679693604,-0.0401046393077257,0.349170463660047,0.578591394907667
"1083","HTR2A","ZNF584",0.0434402864838112,0.0400645878990403,0.349652353757151,0.578591394907667
"1084","HTR2A","HNF1B",0.0215116854543149,0.0345582219238373,0.360574347661516,0.594306335868981
"1085","HTR2A","MIXL1",0.0335335288928466,0.0340652693994728,0.367470265885651,0.603287798717781
"1086","HTR2A","SCRT2",0.0307757658794057,0.0383306325672033,0.370917488135996,0.606559186481218
"1087","HTR2A","ZNF530",0.0252556769728534,0.0379469670998872,0.375728729433668,0.611744788977844
"1088","HTR2A","ZSCAN25",0.0288068593891552,0.0378443092559454,0.377022567787304,0.611744788977844
"1089","HTR2A","SATB1",0.0322199524152936,0.033206742295346,0.379674398568069,0.61220421889921
"1090","HTR2A","POU5F2",0.0363669439726243,0.0375898078319189,0.380241948908622,0.61220421889921
"1091","HTR2A","ZNF735",0.049153591048372,0.0397296856406889,0.383133424016318,0.61448706851848
"1092","HTR2A","CEBPG",-0.0299389877094603,-0.0325824434511078,0.388703215850535,0.619277965140314
"1093","HTR2A","HOXC13",-0.0263387840175794,-0.0324573663232165,0.390527684172835,0.619277965140314
"1094","HTR2A","EN1",0.0300202575282969,0.0322769504388061,0.393168492993489,0.619277965140314
"1095","HTR2A","NFKB1",0.0307911989176931,0.0322512231886473,0.393545949069984,0.619277965140314
"1096","HTR2A","CEBPD",-0.0281488183720557,-0.0322591993366178,0.393428903995693,0.619277965140314
"1097","HTR2A","ZNF610",0.0293302770706903,0.0363349801563506,0.396360161574564,0.621361606678922
"1098","HTR2A","ZFP36",0.0300721492352474,0.0317561902286584,0.400514910597883,0.625523287338267
"1099","HTR2A","ZNF765",0.0374902844723065,0.0357156223541499,0.404465156245168,0.629335709530728
